Transaction_ID,Date,Store_Name,City,Customer_Name,Gender,Segment,Product_Name,Category,Size,Quantity,Unit_Price,Employee_Name,Position
TRX-20240113-00151,2024-01-13,Pramice Sunset Road,Badung,Dewi Lestari 21,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240113-00152,2024-01-13,Pramice Central Mall,Jakarta Pusat,Siti Rahma 37,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240113-00153,2024-01-13,Pramice Central Mall,Jakarta Pusat,Budi Santoso 45,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240113-00154,2024-01-13,Pramice Central Mall,Jakarta Pusat,Rina Melati 4,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Siska Dewi,Cashier
TRX-20240113-00155,2024-01-13,Pramice Sunset Road,Badung,Anisa Putri 98,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240113-00156,2024-01-13,Pramice South Hills,Jakarta Selatan,Joko Widodo 15,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240113-00157,2024-01-13,Pramice Braga Street,Bandung,Maya Sari 64,Male,Student,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20240113-00158,2024-01-13,Pramice Braga Street,Bandung,Maya Sari 31,Female,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20240113-00159,2024-01-13,Pramice Central Mall,Jakarta Pusat,Anisa Putri 50,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240113-00160,2024-01-13,Pramice Sunset Road,Badung,Siti Rahma 31,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240113-00161,2024-01-13,Pramice South Hills,Jakarta Selatan,Anisa Putri 90,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240114-00162,2024-01-14,Pramice South Hills,Jakarta Selatan,Rina Melati 6,Female,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240114-00163,2024-01-14,Pramice Central Mall,Jakarta Pusat,Rina Melati 37,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240114-00164,2024-01-14,Pramice Braga Street,Bandung,Rina Melati 50,Male,Member,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20240114-00165,2024-01-14,Pramice Sunset Road,Badung,Eko Prasetyo 11,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240114-00166,2024-01-14,Pramice Sunset Road,Badung,Eko Prasetyo 78,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20240114-00167,2024-01-14,Pramice Sunset Road,Badung,Budi Santoso 36,Male,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20240114-00168,2024-01-14,Pramice South Hills,Jakarta Selatan,Anisa Putri 78,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240114-00169,2024-01-14,Pramice Braga Street,Bandung,Ahmad Fauzi 78,Female,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240114-00170,2024-01-14,Pramice Sunset Road,Badung,Joko Widodo 84,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240114-00171,2024-01-14,Pramice Central Mall,Jakarta Pusat,Anisa Putri 91,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240114-00172,2024-01-14,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 58,Female,Regular,Double Choco Fudge,Scoop,Large,3,25000,Rian Hidayat,Cashier
TRX-20240114-00173,2024-01-14,Pramice Sunset Road,Badung,Fajar Nugroho 71,Female,Member,Cookies & Cream Cone,Cone,Large,3,20000,Rian Hidayat,Cashier
TRX-20240115-00174,2024-01-15,Pramice Sunset Road  ,Badung,Dewi Lestari 16,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Siska Dewi,Cashier
TRX-20240115-00175,2024-01-15,Pramice Sunset Road,Badung,Siti Rahma 79,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240115-00176,2024-01-15,Pramice Braga Street,Bandung,Rina Melati 17,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20240115-00177,2024-01-15,Pramice South Hills,Jakarta Selatan,Budi Santoso 65,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240115-00178,2024-01-15,Pramice South Hills,Jakarta Selatan,Joko Widodo 11,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,4,30000,Bayu Pratama,Store Supervisor
TRX-20240115-00179,2024-01-15,Pramice Central Mall,Jakarta Pusat,Maya Sari 76,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Siska Dewi,Cashier
TRX-20240115-00180,2024-01-15,Pramice Central Mall,Jakarta Pusat,Maya Sari 6,Female,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240115-00181,2024-01-15,Pramice Central Mall,Jakarta Pusat,Joko Widodo 83,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Bayu Pratama,Store Supervisor
TRX-20240115-00182,2024-01-15,Pramice Central Mall,Jakarta Pusat,Anisa Putri 21,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240115-00183,2024-01-15,Pramice Sunset Road,Badung,Ahmad Fauzi 52,Female,Student,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240116-00184,2024-01-16,Pramice Braga Street,Bandung,Budi Santoso 13,Female,Member,Double Choco Fudge,Scoop,Large,3,25000,Siska Dewi,Cashier
TRX-20240116-00185,2024-01-16,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 25,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240116-00186,2024-01-16,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 31,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240116-00187,2024-01-16,Pramice Braga Street,Bandung,Eko Prasetyo 14,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20240116-00188,2024-01-16,Pramice Braga Street,Bandung,Fajar Nugroho 47,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240116-00189,2024-01-16,Pramice Central Mall,Jakarta Pusat,Rina Melati 51,Female,Student,Double Choco Fudge,Scoop,Large,3,25000,Rian Hidayat,Cashier
TRX-20240116-00190,2024-01-16,Pramice Braga Street,Bandung,Budi Santoso 6,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240116-00191,2024-01-16,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 21,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240116-00192,2024-01-16,Pramice Sunset Road,Badung,Rina Melati 48,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20240116-00193,2024-01-16,Pramice Central Mall,Jakarta Pusat,Maya Sari 34,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240116-00194,2024-01-16,Pramice Braga Street,Bandung,Maya Sari 5,Male,Regular,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240116-00195,2024-01-16,Pramice South Hills,Jakarta Selatan,Budi Santoso 95,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240117-00196,2024-01-17,Pramice Sunset Road,Badung,Rina Melati 69,Female,Student,Double Choco Fudge,Scoop,Large,2,25000,Nadia Fitri,Barista
TRX-20240117-00197,2024-01-17,Pramice Sunset Road,Badung,Dewi Lestari 25,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240117-00198,2024-01-17,Pramice Sunset Road,Badung,Anisa Putri 89,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240117-00199,2024-01-17,Pramice Sunset Road,Badung,Fajar Nugroho 74,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Rian Hidayat,Cashier
TRX-20240117-00200,2024-01-17,Pramice Sunset Road,Badung,Siti Rahma 92,Female,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20240117-00201,2024-01-17,Pramice Sunset Road,Badung,Siti Rahma 18,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Bayu Pratama,Store Supervisor
TRX-20240117-00202,2024-01-17,Pramice South Hills,Jakarta Selatan,Rina Melati 53,Female,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20240117-00203,2024-01-17,Pramice South Hills,Jakarta Selatan,Dewi Lestari 62,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240117-00204,2024-01-17,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 23,Male,Regular,Mango Tango Milkshake,Milkshake,Large,4,35000,Rian Hidayat,Cashier
TRX-20240117-00205,2024-01-17,Pramice Sunset Road,Badung,Maya Sari 39,Male,Member,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20240117-00206,2024-01-17,Pramice Braga Street,Bandung,Dewi Lestari 35,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240117-00207,2024-01-17,Pramice South Hills,Jakarta Selatan,Maya Sari 38,Male,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20240117-00208,2024-01-17,Pramice Braga Street,Bandung,Eko Prasetyo 12,Male,Regular,Mango Tango Milkshake,Milkshake,Large,4,35000,Bayu Pratama,Store Supervisor
TRX-20240117-00209,2024-01-17,Pramice Central Mall,Jakarta Pusat,Anisa Putri 31,Female,Member,Strawberry Breeze Sundae,Sundae ,Medium,1,30000,Nadia Fitri,Barista
TRX-20240118-00210,2024-01-18,Pramice South Hills,Jakarta Selatan,Joko Widodo 60,Male,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20240118-00211,2024-01-18,Pramice Sunset Road,Badung,Joko Widodo 82,Female,Student,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240118-00212,2024-01-18,Pramice Braga Street,Bandung,Fajar Nugroho 54,Female,Student,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20240118-00213,2024-01-18,Pramice Central Mall,Jakarta Pusat,Rina Melati 68,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240118-00214,2024-01-18,Pramice South Hills,Jakarta Selatan,Rina Melati 22,Female,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Siska Dewi,Cashier
TRX-20240118-00215,2024-01-18,Pramice Braga Street,Bandung,Fajar Nugroho 17,Female,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Nadia Fitri,Barista
TRX-20240118-00216,2024-01-18,Pramice Sunset Road,Badung,Joko Widodo 51,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20240118-00217,2024-01-18,Pramice Central Mall,Jakarta Pusat,Anisa Putri 9,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240118-00218,2024-01-18,Pramice Braga Street,Bandung,Eko Prasetyo 58,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Nadia Fitri,Barista
TRX-20240118-00219,2024-01-18,Pramice Sunset Road,Badung,Eko Prasetyo 69,Male,Student,Vanilla Velvet Cone,Cone,Regular,4,15000,Siska Dewi,Cashier
TRX-20240118-00220,2024-01-18,Pramice Sunset Road,Badung,Eko Prasetyo 69,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20240118-00221,2024-01-18,Pramice Central Mall,Jakarta Pusat,Budi Santoso 79,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240118-00222,2024-01-18,Pramice Central Mall,Jakarta Pusat,Anisa Putri 52,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240119-00223,2024-01-19,Pramice South Hills,Jakarta Selatan,Maya Sari 74,Female,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20240119-00224,2024-01-19,Pramice South Hills,Jakarta Selatan,Budi Santoso 36,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20240119-00225,2024-01-19,Pramice Sunset Road,Badung,Rina Melati 68,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240119-00226,2024-01-19,Pramice Braga Street,Bandung,Ahmad Fauzi 39,Female,Regular,Double Choco Fudge,Scoop,Large,2,25000,Siska Dewi,Cashier
TRX-20240119-00227,2024-01-19,Pramice South Hills,Jakarta Selatan,Dewi Lestari 33,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240119-00228,2024-01-19,Pramice South Hills,Jakarta Selatan,Maya Sari 49,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20240119-00229,2024-01-19,Pramice South Hills,Jakarta Selatan,Joko Widodo 43,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Siska Dewi,Cashier
TRX-20240119-00230,2024-01-19,Pramice Braga Street,Bandung,Dewi Lestari 51,Female,Member,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240119-00231,2024-01-19,Pramice Sunset Road,Badung,Siti Rahma 60,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Nadia Fitri,Barista
TRX-20240119-00232,2024-01-19,Pramice South Hills,Jakarta Selatan,Joko Widodo 3,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240119-00233,2024-01-19,Pramice South Hills,Jakarta Selatan,Anisa Putri 33,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240119-00234,2024-01-19,Pramice Braga Street  ,Bandung,Budi Santoso 68,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20240120-00235,2024-01-20,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 2,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240120-00236,2024-01-20,Pramice Braga Street,Bandung,Budi Santoso 3,Female,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240120-00237,2024-01-20,Pramice Sunset Road,Badung,Siti Rahma 23,Male,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20240120-00238,2024-01-20,Pramice Sunset Road,Badung,Rina Melati 11,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Nadia Fitri,Barista
TRX-20240120-00239,2024-01-20,Pramice Central Mall,Jakarta Pusat,Eko Prasetyo 12,Female,Member,Cookies & Cream Cone,Cone ,Large,2,20000,Rian Hidayat,Cashier
TRX-20240120-00240,2024-01-20,Pramice South Hills,Jakarta Selatan,Rina Melati 56,Male,Student,Vanilla Velvet Cone,Cone,Regular,3,15000,Nadia Fitri,Barista
TRX-20240120-00241,2024-01-20,Pramice Braga Street,Bandung,Joko Widodo 10,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Rian Hidayat,Cashier
TRX-20240120-00242,2024-01-20,Pramice South Hills,Jakarta Selatan,Joko Widodo 10,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240120-00243,2024-01-20,Pramice Sunset Road,Badung,Siti Rahma 89,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20240120-00244,2024-01-20,Pramice Braga Street,Bandung,Joko Widodo 82,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20240120-00245,2024-01-20,Pramice South Hills,Jakarta Selatan,Maya Sari 11,Female,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20240121-00246,2024-01-21,Pramice Braga Street,Bandung,Siti Rahma 14,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20240121-00247,2024-01-21,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 58,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20240121-00248,2024-01-21,Pramice Sunset Road,Badung,Eko Prasetyo 38,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20240121-00249,2024-01-21,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 88,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240121-00250,2024-01-21,Pramice South Hills,Jakarta Selatan,Joko Widodo 54,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240121-00251,2024-01-21,Pramice Braga Street,Bandung,Siti Rahma 59,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240121-00252,2024-01-21,Pramice Braga Street,Bandung,Eko Prasetyo 43,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20240121-00253,2024-01-21,Pramice Sunset Road,Badung,Joko Widodo 41,Female,Student,Double Choco Fudge,Scoop,Large,2,25000,Nadia Fitri,Barista
TRX-20240121-00254,2024-01-21,Pramice Braga Street  ,Bandung,Dewi Lestari 73,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20240121-00255,2024-01-21,Pramice South Hills,Jakarta Selatan,Siti Rahma 89,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Bayu Pratama,Store Supervisor
TRX-20240122-00256,2024-01-22,Pramice Braga Street,Bandung,Maya Sari 58,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20240122-00257,2024-01-22,Pramice Braga Street,Bandung,Fajar Nugroho 47,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Rian Hidayat,Cashier
TRX-20240122-00258,2024-01-22,Pramice Central Mall,Jakarta Pusat,Rina Melati 97,Female,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240122-00259,2024-01-22,Pramice South Hills,Jakarta Selatan,Anisa Putri 51,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,4,22000,Bayu Pratama,Store Supervisor
TRX-20240122-00260,2024-01-22,Pramice Central Mall,Jakarta Pusat,Joko Widodo 45,Female,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Siska Dewi,Cashier
TRX-20240122-00261,2024-01-22,Pramice Central Mall,Jakarta Pusat,Siti Rahma 41,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Nadia Fitri,Barista
TRX-20240122-00262,2024-01-22,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 95,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240122-00263,2024-01-22,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 24,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20240122-00264,2024-01-22,Pramice Braga Street,Bandung,Dewi Lestari 91,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20240122-00265,2024-01-22,Pramice Central Mall,Jakarta Pusat,Rina Melati 47,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240123-00266,2024-01-23,Pramice Braga Street,Bandung,Siti Rahma 76,Female,Member,Mango Tango Milkshake,Milkshake,Large,3,35000,Nadia Fitri,Barista
TRX-20240123-00267,2024-01-23,Pramice Sunset Road,Badung,Ahmad Fauzi 87,Female,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240123-00268,2024-01-23,Pramice South Hills,Jakarta Selatan,Maya Sari 54,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20240123-00269,2024-01-23,Pramice South Hills,Jakarta Selatan,Joko Widodo 63,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20240123-00270,2024-01-23,Pramice Sunset Road,Badung,Dewi Lestari 18,Female,Student,Vanilla Velvet Cone,Cone,Regular,2,15000,Nadia Fitri,Barista
TRX-20240123-00271,2024-01-23,Pramice Braga Street,Bandung,Ahmad Fauzi 63,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240123-00272,2024-01-23,Pramice Sunset Road,Badung,Anisa Putri 22,Female,Student,Double Choco Fudge,Scoop,Large,2,25000,Bayu Pratama,Store Supervisor
TRX-20240123-00273,2024-01-23,Pramice Sunset Road,Badung,Anisa Putri 98,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Rian Hidayat,Cashier
TRX-20240123-00274,2024-01-23,Pramice Sunset Road,Badung,Rina Melati 34,Male,Member,Vanilla Velvet Cone,Cone,Regular,3,15000,Nadia Fitri,Barista
TRX-20240123-00275,2024-01-23,Pramice South Hills,Jakarta Selatan,Maya Sari 91,Female,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20240123-00276,2024-01-23,Pramice Central Mall,Jakarta Pusat,Joko Widodo 69,Male,Member,Mango Tango Milkshake,Milkshake,Large,4,35000,Bayu Pratama,Store Supervisor
TRX-20240123-00277,2024-01-23,Pramice Central Mall,Jakarta Pusat,Joko Widodo 8,Male,Student,Double Choco Fudge,Scoop,Large,3,25000,Nadia Fitri,Barista
TRX-20240123-00278,2024-01-23,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 63,Female,Student,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240124-00279,2024-01-24,Pramice Braga Street  ,Bandung,Rina Melati 89,Female,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Bayu Pratama,Store Supervisor
TRX-20240124-00280,2024-01-24,Pramice Central Mall,Jakarta Pusat,Rina Melati 82,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20240124-00281,2024-01-24,Pramice Braga Street,Bandung,Rina Melati 37,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Bayu Pratama,Store Supervisor
TRX-20240124-00282,2024-01-24,Pramice Central Mall,Jakarta Pusat,Anisa Putri 81,Male,Regular,Vanilla Velvet Cone,Cone,Regular,3,15000,Rian Hidayat,Cashier
TRX-20240124-00283,2024-01-24,Pramice Braga Street,Bandung,Joko Widodo 84,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20240124-00284,2024-01-24,Pramice South Hills,Jakarta Selatan,Joko Widodo 81,Male,Member,Vanilla Velvet Cone,Cone ,Regular,2,15000,Nadia Fitri,Barista
TRX-20240124-00285,2024-01-24,Pramice Braga Street,Bandung,Dewi Lestari 76,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20240124-00286,2024-01-24,Pramice Braga Street,Bandung,Siti Rahma 62,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20240124-00287,2024-01-24,Pramice Sunset Road  ,Badung,Ahmad Fauzi 49,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Siska Dewi,Cashier
TRX-20240125-00288,2024-01-25,Pramice Sunset Road,Badung,Ahmad Fauzi 81,Female,Student,Cookies & Cream Cone,Cone,Large,2,20000,Siska Dewi,Cashier
TRX-20240125-00289,2024-01-25,Pramice Central Mall,Jakarta Pusat,Eko Prasetyo 76,Female,Member,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
